Time [s],Channel 0
0.059284800,1
0.059286040,0
0.059288120,1
0.059289360,0
0.059291440,1
0.059292720,0
0.063303680,1
0.063304920,0
0.063307000,1
0.063308280,0
0.063310360,1
0.063311600,0
0.063313680,1
0.063314920,0
0.063317000,1
0.063318280,0
0.063320360,1
0.063321600,0
0.063323680,1
0.063324920,0
0.063327000,1
0.063328280,0
0.063330360,1
0.063331600,0
0.063333680,1
0.063334920,0
0.063337000,1
0.063338280,0
0.063340360,1
0.063341600,0
0.063343680,1
0.063344920,0
0.063347000,1
0.063348280,0
0.063350360,1
0.063351600,0
0.063353680,1
0.063354920,0
0.067324240,1
0.067325480,0
0.067327560,1
0.067328840,0
0.067330920,1
0.067332160,0
0.067334240,1
0.067335480,0
0.067337560,1
0.067338840,0
0.067340920,1
0.067342160,0
0.067344240,1
0.067345480,0
0.067347560,1
0.067348840,0
0.067350920,1
0.067352160,0
0.067354240,1
0.067355480,0
0.067357560,1
0.067358840,0
0.067360920,1
0.067362160,0
0.067364240,1
0.067365480,0
0.067367560,1
0.067368840,0
0.067370920,1
0.067372160,0
0.067374240,1
0.067375480,0
0.071166640,1
0.071167880,0
0.071169960,1
0.071171200,0
0.071173280,1
0.071174560,0
0.071176640,1
0.071177880,0
0.071179960,1
0.071181200,0
0.071183280,1
0.071184560,0
0.071186640,1
0.071187880,0
0.071189960,1
0.071191200,0
0.071193280,1
0.071194560,0
0.071196640,1
0.071197880,0
0.071199960,1
0.071201200,0
0.071203280,1
0.071204560,0
0.071206640,1
0.071207880,0
0.071209960,1
0.071211200,0
0.071213280,1
0.071214560,0
0.071216640,1
0.071217880,0
0.075241720,1
0.075242960,0
0.075245040,1
0.075246280,0
0.075248360,1
0.075249640,0
0.075251720,1
0.075252960,0
0.075255040,1
0.075256280,0
0.075258360,1
0.075259640,0
0.075261720,1
0.075262960,0
0.075265040,1
0.075266280,0
0.075268360,1
0.075269640,0
0.075271720,1
0.075272960,0
0.075275040,1
0.075276280,0
0.075278360,1
0.075279640,0
0.075281720,1
0.075282960,0
0.075285040,1
0.075286280,0
0.075288360,1
0.075289640,0
0.075291720,1
0.075292960,0
0.079994000,1
0.079995240,0
0.079997320,1
0.079998560,0
0.080000640,1
0.080001920,0
0.080004000,1
0.080005240,0
0.080007320,1
0.080008560,0
0.080010640,1
0.080011920,0
0.080014000,1
0.080015240,0
0.080017320,1
0.080018560,0
0.080020640,1
0.080021920,0
0.080024000,1
0.080025240,0
0.080027320,1
0.080028560,0
0.080030640,1
0.080031920,0
0.080033960,1
0.080035240,0
0.080037320,1
0.080038560,0
0.080040640,1
0.080041920,0
0.080043960,1
0.080045240,0
0.083321560,1
0.083322800,0
0.083324880,1
0.083326120,0
0.083328200,1
0.083329480,0
0.083331560,1
0.083332800,0
0.083334880,1
0.083336120,0
0.083338200,1
0.083339480,0
0.083341560,1
0.083342800,0
0.083344880,1
0.083346120,0
0.083348200,1
0.083349480,0
0.083351560,1
0.083352800,0
0.083354880,1
0.083356120,0
0.083358200,1
0.083359480,0
0.083361560,1
0.083362800,0
0.083364880,1
0.083366120,0
0.083368200,1
0.083369480,0
0.083371560,1
0.083372800,0
0.087303120,1
0.087304360,0
0.087306440,1
0.087307720,0
0.087309800,1
0.087311040,0
0.087313120,1
0.087314360,0
0.087316440,1
0.087317720,0
0.087319800,1
0.087321040,0
0.087323120,1
0.087324360,0
0.087326440,1
0.087327720,0
0.087329800,1
0.087331040,0
0.087333120,1
0.087334360,0
0.087336440,1
0.087337720,0
0.087339800,1
0.087341040,0
0.087343120,1
0.087344360,0
0.087346440,1
0.087347720,0
0.087349760,1
0.087351040,0
0.087353120,1
0.087354360,0
0.091106480,1
0.091107720,0
0.091109800,1
0.091111040,0
0.091113120,1
0.091114400,0
0.091116480,1
0.091117720,0
0.091119800,1
0.091121040,0
0.091123120,1
0.091124400,0
0.091126480,1
0.091127720,0
0.091129800,1
0.091131040,0
0.091133120,1
0.091134400,0
0.091136480,1
0.091137720,0
0.091139800,1
0.091141040,0
0.091143120,1
0.091144400,0
0.091146480,1
0.091147720,0
0.091149800,1
0.091151040,0
0.091153120,1
0.091154400,0
0.091156480,1
0.091157720,0
0.095301800,1
0.095303080,0
0.095305160,1
0.095306400,0
0.095308480,1
0.095309720,0
0.095311800,1
0.095313080,0
0.095315160,1
0.095316400,0
0.095318480,1
0.095319720,0
0.095321800,1
0.095323080,0
0.095325160,1
0.095326400,0
0.095328480,1
0.095329720,0
0.095331800,1
0.095333080,0
0.095335160,1
0.095336400,0
0.095338480,1
0.095339720,0
0.095341800,1
0.095343080,0
0.095345160,1
0.095346400,0
0.095348480,1
0.095349720,0
0.095351800,1
0.095353080,0
0.099322360,1
0.099323640,0
0.099325720,1
0.099326960,0
0.099329040,1
0.099330280,0
0.099332360,1
0.099333640,0
0.099335720,1
0.099336960,0
0.099339040,1
0.099340280,0
0.099342360,1
0.099343640,0
0.099345720,1
0.099346960,0
0.099349040,1
0.099350280,0
0.099352360,1
0.099353640,0
0.099355720,1
0.099356960,0
0.099359040,1
0.099360280,0
0.099362360,1
0.099363640,0
0.099365720,1
0.099366960,0
0.099369040,1
0.099370280,0
0.099372360,1
0.099373640,0
0.103303600,1
0.103304840,0
0.103306920,1
0.103308200,0
0.103310280,1
0.103311520,0
0.103313600,1
0.103314840,0
0.103316920,1
0.103318200,0
0.103320280,1
0.103321520,0
0.103323600,1
0.103324840,0
0.103326920,1
0.103328200,0
0.103330280,1
0.103331520,0
0.103333600,1
0.103334840,0
0.103336920,1
0.103338200,0
0.103340280,1
0.103341520,0
0.103343600,1
0.103344840,0
0.103346920,1
0.103348200,0
0.103350280,1
0.103351520,0
0.103353600,1
0.103354840,0
0.107240120,1
0.107241360,0
0.107243440,1
0.107244720,0
0.107246800,1
0.107248040,0
0.107250120,1
0.107251360,0
0.107253440,1
0.107254720,0
0.107256800,1
0.107258040,0
0.107260120,1
0.107261360,0
0.107263440,1
0.107264720,0
0.107266800,1
0.107268040,0
0.107270120,1
0.107271360,0
0.107273440,1
0.107274720,0
0.107276800,1
0.107278040,0
0.107280120,1
0.107281360,0
0.107283440,1
0.107284720,0
0.107286800,1
0.107288040,0
0.107290120,1
0.107291360,0
0.111168120,1
0.111169360,0
0.111171440,1
0.111172680,0
0.111174760,1
0.111176040,0
0.111178120,1
0.111179360,0
0.111181440,1
0.111182680,0
0.111184760,1
0.111186040,0
0.111188120,1
0.111189360,0
0.111191440,1
0.111192680,0
0.111194760,1
0.111196040,0
0.111198120,1
0.111199360,0
0.111201440,1
0.111202680,0
0.111204760,1
0.111206040,0
0.111208120,1
0.111209360,0
0.111211440,1
0.111212680,0
0.111214760,1
0.111216040,0
0.111218120,1
0.111219360,0
0.115322800,1
0.115324080,0
0.115326120,1
0.115327400,0
0.115329480,1
0.115330720,0
0.115332800,1
0.115334080,0
0.115336120,1
0.115337400,0
0.115339480,1
0.115340720,0
0.115342800,1
0.115344080,0
0.115346120,1
0.115347400,0
0.115349480,1
0.115350720,0
0.115352800,1
0.115354080,0
0.115356120,1
0.115357400,0
0.115359480,1
0.115360720,0
0.115362800,1
0.115364080,0
0.115366120,1
0.115367400,0
0.115369480,1
0.115370720,0
0.115372800,1
0.115374080,0
0.119991240,1
0.119992480,0
0.119994560,1
0.119995800,0
0.119997880,1
0.119999160,0
0.120001240,1
0.120002480,0
0.120004560,1
0.120005800,0
0.120007880,1
0.120009160,0
0.120011240,1
0.120012480,0
0.120014560,1
0.120015800,0
0.120017880,1
0.120019160,0
0.120021240,1
0.120022480,0
0.120024560,1
0.120025800,0
0.120027880,1
0.120029160,0
0.120031240,1
0.120032480,0
0.120034560,1
0.120035800,0
0.120037880,1
0.120039160,0
0.120041240,1
0.120042480,0
0.123240120,1
0.123241360,0
0.123243440,1
0.123244720,0
0.123246800,1
0.123248040,0
0.123250120,1
0.123251360,0
0.123253440,1
0.123254720,0
0.123256800,1
0.123258040,0
0.123260120,1
0.123261360,0
0.123263440,1
0.123264720,0
0.123266800,1
0.123268040,0
0.123270120,1
0.123271360,0
0.123273440,1
0.123274720,0
0.123276800,1
0.123278040,0
0.123280120,1
0.123281360,0
0.123283440,1
0.123284720,0
0.123286800,1
0.123288040,0
0.123290120,1
0.123291360,0
0.127302720,1
0.127303960,0
0.127306040,1
0.127307320,0
0.127309400,1
0.127310640,0
0.127312720,1
0.127313960,0
0.127316040,1
0.127317320,0
0.127319400,1
0.127320640,0
0.127322720,1
0.127323960,0
0.127326040,1
0.127327320,0
0.127329400,1
0.127330640,0
0.127332720,1
0.127333960,0
0.127336040,1
0.127337320,0
0.127339400,1
0.127340640,0
0.127342720,1
0.127343960,0
0.127346040,1
0.127347320,0
0.127349400,1
0.127350640,0
0.127352720,1
0.127353960,0
0.131184120,1
0.131185400,0
0.131187440,1
0.131188720,0
0.131190800,1
0.131192040,0
0.131194120,1
0.131195400,0
0.131197440,1
0.131198720,0
0.131200800,1
0.131202040,0
0.131204120,1
0.131205400,0
0.131207440,1
0.131208720,0
0.131210800,1
0.131212040,0
0.131214120,1
0.131215360,0
0.131217440,1
0.131218720,0
0.131220800,1
0.131222040,0
0.131224120,1
0.131225360,0
0.131227440,1
0.131228720,0
0.131230800,1
0.131232040,0
0.131234120,1
0.131235360,0
0.135301440,1
0.135302680,0
0.135304760,1
0.135306000,0
0.135308080,1
0.135309360,0
0.135311440,1
0.135312680,0
0.135314760,1
0.135316000,0
0.135318080,1
0.135319360,0
0.135321440,1
0.135322680,0
0.135324760,1
0.135326000,0
0.135328080,1
0.135329360,0
0.135331440,1
0.135332680,0
0.135334760,1
0.135336000,0
0.135338080,1
0.135339360,0
0.135341440,1
0.135342680,0
0.135344760,1
0.135346000,0
0.135348080,1
0.135349360,0
0.135351440,1
0.135352680,0
0.139241200,1
0.139242440,0
0.139244520,1
0.139245800,0
0.139247840,1
0.139249120,0
0.139251200,1
0.139252440,0
0.139254520,1
0.139255800,0
0.139257840,1
0.139259120,0
0.139261200,1
0.139262440,0
0.139264520,1
0.139265800,0
0.139267840,1
0.139269120,0
0.139271200,1
0.139272440,0
0.139274520,1
0.139275800,0
0.139277840,1
0.139279120,0
0.139281200,1
0.139282440,0
0.139284520,1
0.139285800,0
0.139287840,1
0.139289120,0
0.139291200,1
0.139292440,0
0.143299840,1
0.143301120,0
0.143303200,1
0.143304440,0
0.143306520,1
0.143307760,0
0.143309840,1
0.143311120,0
0.143313200,1
0.143314440,0
0.143316520,1
0.143317760,0
0.143319840,1
0.143321120,0
0.143323200,1
0.143324440,0
0.143326520,1
0.143327760,0
0.143329840,1
0.143331120,0
0.143333200,1
0.143334440,0
0.143336520,1
0.143337760,0
0.143339840,1
0.143341120,0
0.143343200,1
0.143344440,0
0.143346520,1
0.143347760,0
0.143349840,1
0.143351120,0
0.147320720,1
0.147321960,0
0.147324040,1
0.147325280,0
0.147327360,1
0.147328640,0
0.147330720,1
0.147331960,0
0.147334040,1
0.147335280,0
0.147337360,1
0.147338640,0
0.147340720,1
0.147341960,0
0.147344040,1
0.147345280,0
0.147347360,1
0.147348640,0
0.147350680,1
0.147351960,0
0.147354040,1
0.147355280,0
0.147357360,1
0.147358640,0
0.147360680,1
0.147361960,0
0.147364040,1
0.147365280,0
0.147367360,1
0.147368640,0
0.147370680,1
0.147371960,0
0.151166120,1
0.151167360,0
0.151169440,1
0.151170720,0
0.151172800,1
0.151174040,0
0.151176120,1
0.151177360,0
0.151179440,1
0.151180720,0
0.151182800,1
0.151184040,0
0.151186120,1
0.151187360,0
0.151189440,1
0.151190720,0
0.151192800,1
0.151194040,0
0.151196120,1
0.151197360,0
0.151199440,1
0.151200720,0
0.151202800,1
0.151204040,0
0.151206120,1
0.151207360,0
0.151209440,1
0.151210720,0
0.151212800,1
0.151214040,0
0.151216120,1
0.151217360,0
0.155238440,1
0.155239720,0
0.155241800,1
0.155243040,0
0.155245120,1
0.155246360,0
0.155248440,1
0.155249720,0
0.155251800,1
0.155253040,0
0.155255120,1
0.155256360,0
0.155258440,1
0.155259720,0
0.155261800,1
0.155263040,0
0.155265120,1
0.155266360,0
0.155268440,1
0.155269720,0
0.155271800,1
0.155273040,0
0.155275120,1
0.155276360,0
0.155278440,1
0.155279720,0
0.155281800,1
0.155283040,0
0.155285120,1
0.155286360,0
0.155288440,1
0.155289720,0
0.159991880,1
0.159993160,0
0.159995240,1
0.159996480,0
0.159998560,1
0.159999800,0
0.160001880,1
0.160003160,0
0.160005240,1
0.160006480,0
0.160008560,1
0.160009800,0
0.160011880,1
0.160013160,0
0.160015240,1
0.160016480,0
0.160018560,1
0.160019800,0
0.160021880,1
0.160023160,0
0.160025240,1
0.160026480,0
0.160028560,1
0.160029800,0
0.160031880,1
0.160033160,0
0.160035240,1
0.160036480,0
0.160038560,1
0.160039800,0
0.160041880,1
0.160043160,0
0.163321040,1
0.163322280,0
0.163324360,1
0.163325640,0
0.163327680,1
0.163328960,0
0.163331040,1
0.163332280,0
0.163334360,1
0.163335640,0
0.163337680,1
0.163338960,0
0.163341040,1
0.163342280,0
0.163344360,1
0.163345600,0
0.163347680,1
0.163348960,0
0.163351040,1
0.163352280,0
0.163354360,1
0.163355600,0
0.163357680,1
0.163358960,0
0.163361040,1
0.163362280,0
0.163364360,1
0.163365600,0
0.163367680,1
0.163368960,0
0.163371040,1
0.163372280,0
0.167299760,1
0.167301040,0
0.167303080,1
0.167304360,0
0.167306440,1
0.167307680,0
0.167309760,1
0.167311040,0
0.167313080,1
0.167314360,0
0.167316440,1
0.167317680,0
0.167319760,1
0.167321040,0
0.167323080,1
0.167324360,0
0.167326440,1
0.167327680,0
0.167329760,1
0.167331040,0
0.167333080,1
0.167334360,0
0.167336440,1
0.167337680,0
0.167339760,1
0.167341040,0
0.167343080,1
0.167344360,0
0.167346440,1
0.167347680,0
0.167349760,1
0.167351040,0
0.171102920,1
0.171104200,0
0.171106280,1
0.171107520,0
0.171109600,1
0.171110840,0
0.171112920,1
0.171114200,0
0.171116280,1
0.171117520,0
0.171119600,1
0.171120840,0
0.171122920,1
0.171124200,0
0.171126280,1
0.171127520,0
0.171129600,1
0.171130840,0
0.171132920,1
0.171134200,0
0.171136280,1
0.171137520,0
0.171139600,1
0.171140840,0
0.171142920,1
0.171144200,0
0.171146280,1
0.171147520,0
0.171149600,1
0.171150840,0
0.171152920,1
0.171154200,0
0.175301480,1
0.175302760,0
0.175304840,1
0.175306080,0
0.175308160,1
0.175309400,0
0.175311480,1
0.175312760,0
0.175314840,1
0.175316080,0
0.175318160,1
0.175319400,0
0.175321480,1
0.175322760,0
0.175324840,1
0.175326080,0
0.175328160,1
0.175329400,0
0.175331480,1
0.175332760,0
0.175334840,1
0.175336080,0
0.175338160,1
0.175339400,0
0.175341480,1
0.175342760,0
0.175344840,1
0.175346080,0
0.175348160,1
0.175349400,0
0.175351480,1
0.175352760,0
0.179318480,1
0.179319720,0
0.179321800,1
0.179323080,0
0.179325160,1
0.179326400,0
0.179328480,1
0.179329720,0
0.179331800,1
0.179333080,0
0.179335160,1
0.179336400,0
0.179338480,1
0.179339720,0
0.179341800,1
0.179343080,0
0.179345160,1
0.179346400,0
0.179348480,1
0.179349720,0
0.179351800,1
0.179353080,0
0.179355160,1
0.179356400,0
0.179358480,1
0.179359720,0
0.179361800,1
0.179363080,0
0.179365160,1
0.179366400,0
0.179368480,1
0.179369720,0
0.183300360,1
0.183301600,0
0.183303680,1
0.183304960,0
0.183307040,1
0.183308280,0
0.183310360,1
0.183311600,0
0.183313680,1
0.183314960,0
0.183317040,1
0.183318280,0
0.183320360,1
0.183321600,0
0.183323680,1
0.183324960,0
0.183327040,1
0.183328280,0
0.183330360,1
0.183331600,0
0.183333680,1
0.183334960,0
0.183337040,1
0.183338280,0
0.183340360,1
0.183341600,0
0.183343680,1
0.183344960,0
0.183347040,1
0.183348280,0
0.183350360,1
0.183351600,0
0.187239400,1
0.187240680,0
0.187242760,1
0.187244000,0
0.187246080,1
0.187247320,0
0.187249400,1
0.187250680,0
0.187252760,1
0.187254000,0
0.187256080,1
0.187257320,0
0.187259400,1
0.187260680,0
0.187262760,1
0.187264000,0
0.187266080,1
0.187267320,0
0.187269400,1
0.187270680,0
0.187272760,1
0.187274000,0
0.187276080,1
0.187277320,0
0.187279400,1
0.187280680,0
0.187282760,1
0.187284000,0
0.187286080,1
0.187287320,0
0.187289400,1
0.187290680,0
0.191162480,1
0.191163720,0
0.191165800,1
0.191167040,0
0.191169120,1
0.191170400,0
0.191172480,1
0.191173720,0
0.191175800,1
0.191177040,0
0.191179120,1
0.191180400,0
0.191182480,1
0.191183720,0
0.191185800,1
0.191187040,0
0.191189120,1
0.191190400,0
0.191192480,1
0.191193720,0
0.191195800,1
0.191197040,0
0.191199120,1
0.191200400,0
0.191202480,1
0.191203720,0
0.191205800,1
0.191207040,0
0.191209120,1
0.191210400,0
0.191212480,1
0.191213720,0
0.195319680,1
0.195320960,0
0.195323040,1
0.195324280,0
0.195326360,1
0.195327600,0
0.195329680,1
0.195330960,0
0.195333040,1
0.195334280,0
0.195336360,1
0.195337600,0
0.195339680,1
0.195340960,0
0.195343040,1
0.195344280,0
0.195346360,1
0.195347600,0
0.195349680,1
0.195350960,0
0.195353040,1
0.195354280,0
0.195356360,1
0.195357600,0
0.195359680,1
0.195360960,0
0.195363040,1
0.195364280,0
0.195366360,1
0.195367600,0
0.195369680,1
0.195370960,0
0.199992560,1
0.199993800,0
0.199995880,1
0.199997120,0
0.199999200,1
0.200000480,0
0.200002560,1
0.200003800,0
0.200005880,1
0.200007120,0
0.200009200,1
0.200010480,0
0.200012560,1
0.200013800,0
0.200015880,1
0.200017120,0
0.200019200,1
0.200020480,0
0.200022560,1
0.200023800,0
0.200025880,1
0.200027120,0
0.200029200,1
0.200030480,0
0.200032560,1
0.200033800,0
0.200035880,1
0.200037120,0
0.200039200,1
0.200040480,0
0.200042560,1
0.200043800,0
0.203237080,1
0.203238320,0
0.203240400,1
0.203241680,0
0.203243760,1
0.203245000,0
0.203247080,1
0.203248320,0
0.203250400,1
0.203251680,0
0.203253760,1
0.203255000,0
0.203257080,1
0.203258320,0
0.203260400,1
0.203261680,0
0.203263760,1
0.203265000,0
0.203267080,1
0.203268320,0
0.203270400,1
0.203271680,0
0.203273760,1
0.203275000,0
0.203277080,1
0.203278320,0
0.203280400,1
0.203281680,0
0.203283760,1
0.203285000,0
0.203287080,1
0.203288320,0
0.207298680,1
0.207299960,0
0.207302040,1
0.207303280,0
0.207305360,1
0.207306600,0
0.207308680,1
0.207309960,0
0.207312040,1
0.207313280,0
0.207315360,1
0.207316600,0
0.207318680,1
0.207319960,0
0.207322040,1
0.207323280,0
0.207325360,1
0.207326600,0
0.207328680,1
0.207329960,0
0.207332040,1
0.207333280,0
0.207335360,1
0.207336600,0
0.207338680,1
0.207339960,0
0.207342040,1
0.207343280,0
0.207345360,1
0.207346600,0
0.207348680,1
0.207349960,0
0.211183760,1
0.211185000,0
0.211187080,1
0.211188360,0
0.211190440,1
0.211191680,0
0.211193760,1
0.211195000,0
0.211197080,1
0.211198360,0
0.211200440,1
0.211201680,0
0.211203760,1
0.211205000,0
0.211207080,1
0.211208360,0
0.211210440,1
0.211211680,0
0.211213760,1
0.211215000,0
0.211217080,1
0.211218360,0
0.211220440,1
0.211221680,0
0.211223760,1
0.211225000,0
0.211227080,1
0.211228360,0
0.211230440,1
0.211231680,0
0.211233760,1
0.211235000,0
0.215297640,1
0.215298880,0
0.215300960,1
0.215302240,0
0.215304320,1
0.215305560,0
0.215307640,1
0.215308880,0
0.215310960,1
0.215312240,0
0.215314320,1
0.215315560,0
0.215317640,1
0.215318880,0
0.215320960,1
0.215322240,0
0.215324320,1
0.215325560,0
0.215327640,1
0.215328880,0
0.215330960,1
0.215332240,0
0.215334320,1
0.215335560,0
0.215337640,1
0.215338880,0
0.215340960,1
0.215342240,0
0.215344320,1
0.215345560,0
0.215347640,1
0.215348880,0
0.219237440,1
0.219238720,0
0.219240800,1
0.219242040,0
0.219244120,1
0.219245360,0
0.219247440,1
0.219248720,0
0.219250800,1
0.219252040,0
0.219254120,1
0.219255360,0
0.219257440,1
0.219258720,0
0.219260800,1
0.219262040,0
0.219264120,1
0.219265360,0
0.219267440,1
0.219268720,0
0.219270800,1
0.219272040,0
0.219274120,1
0.219275360,0
0.219277440,1
0.219278720,0
0.219280800,1
0.219282040,0
0.219284120,1
0.219285360,0
0.219287440,1
0.219288720,0
0.223299040,1
0.223300280,0
0.223302360,1
0.223303640,0
0.223305720,1
0.223306960,0
0.223309040,1
0.223310280,0
0.223312360,1
0.223313640,0
0.223315720,1
0.223316960,0
0.223319040,1
0.223320280,0
0.223322360,1
0.223323640,0
0.223325720,1
0.223326960,0
0.223329040,1
0.223330280,0
0.223332360,1
0.223333640,0
0.223335720,1
0.223336960,0
0.223339040,1
0.223340280,0
0.223342360,1
0.223343640,0
0.223345720,1
0.223346960,0
0.223349040,1
0.223350280,0
0.227317000,1
0.227318280,0
0.227320360,1
0.227321600,0
0.227323680,1
0.227324920,0
0.227327000,1
0.227328280,0
0.227330360,1
0.227331600,0
0.227333680,1
0.227334920,0
0.227337000,1
0.227338280,0
0.227340360,1
0.227341600,0
0.227343680,1
0.227344920,0
0.227347000,1
0.227348280,0
0.227350360,1
0.227351600,0
0.227353680,1
0.227354920,0
0.227357000,1
0.227358280,0
0.227360360,1
0.227361600,0
0.227363680,1
0.227364920,0
0.227367000,1
0.227368280,0
0.231162280,1
0.231163520,0
0.231165600,1
0.231166880,0
0.231168960,1
0.231170200,0
0.231172280,1
0.231173520,0
0.231175600,1
0.231176880,0
0.231178960,1
0.231180200,0
0.231182280,1
0.231183520,0
0.231185600,1
0.231186880,0
0.231188960,1
0.231190200,0
0.231192280,1
0.231193520,0
0.231195600,1
0.231196880,0
0.231198960,1
0.231200200,0
0.231202280,1
0.231203520,0
0.231205600,1
0.231206880,0
0.231208960,1
0.231210200,0
0.231212280,1
0.231213520,0
0.235931520,1
0.235932760,0
0.235934840,1
0.235936080,0
0.235938160,1
0.235939440,0
0.235941520,1
0.235942760,0
0.235944840,1
0.235946080,0
0.235948160,1
0.235949440,0
0.235951520,1
0.235952760,0
0.235954840,1
0.235956080,0
0.235958160,1
0.235959440,0
0.235961520,1
0.235962760,0
0.235964840,1
0.235966080,0
0.235968160,1
0.235969440,0
0.235971520,1
0.235972760,0
0.235974840,1
0.235976080,0
0.235978160,1
0.235979440,0
0.235981520,1
0.235982760,0
0.239297600,1
0.239298840,0
0.239300920,1
0.239302160,0
0.239304240,1
0.239305520,0
0.239307600,1
0.239308840,0
0.239310920,1
0.239312160,0
0.239314240,1
0.239315520,0
0.239317600,1
0.239318840,0
0.239320920,1
0.239322160,0
0.239324240,1
0.239325520,0
0.239327600,1
0.239328840,0
0.239330920,1
0.239332160,0
0.239334240,1
0.239335520,0
0.239337600,1
0.239338840,0
0.239340920,1
0.239342160,0
0.239344240,1
0.239345520,0
0.239347600,1
0.239348840,0
0.243317720,1
0.243318960,0
0.243321040,1
0.243322280,0
0.243324360,1
0.243325640,0
0.243327720,1
0.243328960,0
0.243331040,1
0.243332280,0
0.243334360,1
0.243335640,0
0.243337720,1
0.243338960,0
0.243341040,1
0.243342280,0
0.243344360,1
0.243345640,0
0.243347720,1
0.243348960,0
0.243351040,1
0.243352280,0
0.243354360,1
0.243355640,0
0.243357720,1
0.243358960,0
0.243361040,1
0.243362280,0
0.243364360,1
0.243365640,0
0.243367720,1
0.243368960,0
0.247297520,1
0.247298800,0
0.247300840,1
0.247302120,0
0.247304200,1
0.247305440,0
0.247307520,1
0.247308800,0
0.247310840,1
0.247312120,0
0.247314200,1
0.247315440,0
0.247317520,1
0.247318800,0
0.247320840,1
0.247322120,0
0.247324200,1
0.247325440,0
0.247327520,1
0.247328800,0
0.247330840,1
0.247332120,0
0.247334200,1
0.247335440,0
0.247337520,1
0.247338800,0
0.247340840,1
0.247342120,0
0.247344200,1
0.247345440,0
0.247347520,1
0.247348800,0
0.251100040,1
0.251101320,0
0.251103400,1
0.251104640,0
0.251106720,1
0.251108000,0
0.251110040,1
0.251111320,0
0.251113400,1
0.251114640,0
0.251116720,1
0.251118000,0
0.251120040,1
0.251121320,0
0.251123400,1
0.251124640,0
0.251126720,1
0.251128000,0
0.251130040,1
0.251131320,0
0.251133400,1
0.251134640,0
0.251136720,1
0.251138000,0
0.251140040,1
0.251141320,0
0.251143400,1
0.251144640,0
0.251146720,1
0.251148000,0
0.251150040,1
0.251151320,0
0.255298800,1
0.255300080,0
0.255302160,1
0.255303400,0
0.255305480,1
0.255306720,0
0.255308800,1
0.255310080,0
0.255312160,1
0.255313400,0
0.255315480,1
0.255316720,0
0.255318800,1
0.255320080,0
0.255322160,1
0.255323400,0
0.255325480,1
0.255326720,0
0.255328800,1
0.255330080,0
0.255332160,1
0.255333400,0
0.255335480,1
0.255336720,0
0.255338800,1
0.255340080,0
0.255342160,1
0.255343400,0
0.255345480,1
0.255346720,0
0.255348800,1
0.255350080,0
0.259315560,1
0.259316800,0
0.259318880,1
0.259320160,0
0.259322240,1
0.259323480,0
0.259325560,1
0.259326800,0
0.259328880,1
0.259330160,0
0.259332240,1
0.259333480,0
0.259335560,1
0.259336800,0
0.259338880,1
0.259340160,0
0.259342240,1
0.259343480,0
0.259345560,1
0.259346800,0
0.259348880,1
0.259350160,0
0.259352240,1
0.259353480,0
0.259355560,1
0.259356800,0
0.259358880,1
0.259360160,0
0.259362240,1
0.259363480,0
0.259365560,1
0.259366800,0
0.263296960,1
0.263298200,0
0.263300280,1
0.263301560,0
0.263303640,1
0.263304880,0
0.263306960,1
0.263308200,0
0.263310280,1
0.263311560,0
0.263313640,1
0.263314880,0
0.263316960,1
0.263318200,0
0.263320280,1
0.263321560,0
0.263323640,1
0.263324880,0
0.263326960,1
0.263328200,0
0.263330280,1
0.263331560,0
0.263333640,1
0.263334880,0
0.263336960,1
0.263338200,0
0.263340280,1
0.263341560,0
0.263343640,1
0.263344880,0
0.263346960,1
0.263348200,0
0.267236480,1
0.267237720,0
0.267239800,1
0.267241080,0
0.267243160,1
0.267244400,0
0.267246480,1
0.267247720,0
0.267249800,1
0.267251080,0
0.267253160,1
0.267254400,0
0.267256480,1
0.267257720,0
0.267259800,1
0.267261080,0
0.267263160,1
0.267264400,0
0.267266480,1
0.267267720,0
0.267269800,1
0.267271080,0
0.267273160,1
0.267274400,0
0.267276480,1
0.267277720,0
0.267279800,1
0.267281080,0
0.267283160,1
0.267284400,0
0.267286480,1
0.267287720,0
0.271159880,1
0.271161120,0
0.271163200,1
0.271164440,0
0.271166520,1
0.271167800,0
0.271169880,1
0.271171120,0
0.271173200,1
0.271174440,0
0.271176520,1
0.271177800,0
0.271179880,1
0.271181120,0
0.271183200,1
0.271184440,0
0.271186520,1
0.271187800,0
0.271189880,1
0.271191120,0
0.271193200,1
0.271194440,0
0.271196520,1
0.271197800,0
0.271199880,1
0.271201120,0
0.271203200,1
0.271204440,0
0.271206520,1
0.271207800,0
0.271209880,1
0.271211120,0
0.275891600,1
0.275892880,0
0.275894960,1
0.275896200,0
0.275898280,1
0.275899520,0
0.275901600,1
0.275902880,0
0.275904960,1
0.275906200,0
0.275908280,1
0.275909520,0
0.275911600,1
0.275912880,0
0.275914960,1
0.275916200,0
0.275918280,1
0.275919520,0
0.275921600,1
0.275922880,0
0.275924960,1
0.275926200,0
0.275928280,1
0.275929520,0
0.275931600,1
0.275932880,0
0.275934960,1
0.275936200,0
0.275938280,1
0.275939520,0
0.275941600,1
0.275942880,0
0.279296040,1
0.279297280,0
0.279299360,1
0.279300640,0
0.279302720,1
0.279303960,0
0.279306040,1
0.279307280,0
0.279309360,1
0.279310640,0
0.279312720,1
0.279313960,0
0.279316040,1
0.279317280,0
